datetime,BALD,IOU,ImUn,NUKO,KEBAB,BALDA,SC,SHIT,HAIR,timeframe
2024-05-29 00:30:00,9.402e-06,0.0005194,7.375e-05,2.7e-11,1.691e-05,3.4599999999999995e-06,1.967e-06,0.0004562666666666666,,30min
2024-05-29 01:00:00,9.452e-06,0.0005216,7.375e-05,2.7e-11,1.691e-05,3.46e-06,1.967e-06,0.0004641,,30min
2024-05-29 01:30:00,9.452e-06,0.0005216,7.375e-05,2.7e-11,1.691e-05,3.4599999999999995e-06,1.967e-06,0.0004641,,30min
2024-05-29 02:00:00,9.452e-06,0.0005216,7.375e-05,2.7e-11,1.691e-05,3.46e-06,1.967e-06,0.0004641,,30min
2024-05-29 02:30:00,9.452e-06,0.0005216,7.375e-05,2.7e-11,1.691e-05,3.46e-06,1.967e-06,0.0004641,,30min
2024-05-29 03:00:00,9.452e-06,0.0005163,7.375e-05,2.7e-11,1.691e-05,3.4599999999999995e-06,1.967e-06,0.00046610000000000005,,30min
2024-05-29 03:30:00,9.452e-06,0.0005163,7.375e-05,2.7e-11,1.691e-05,3.4599999999999995e-06,1.967e-06,0.0004671,,30min
2024-05-29 04:00:00,,,,,,,,,,30min
2024-05-29 04:30:00,,,,,,,,,,30min
2024-05-29 05:00:00,,,,,,,,,,30min
2024-05-29 05:30:00,,,,,,,,,,30min
2024-05-29 06:00:00,,,,,,,,,,30min
2024-05-29 06:30:00,,,,,,,,,,30min
2024-05-29 07:00:00,,,,,,,,,,30min
2024-05-29 07:30:00,9.433e-06,0.0005072,7.375e-05,2.6e-11,1.667e-05,3.342e-06,1.967e-06,0.0004535,,30min
2024-05-29 08:00:00,9.433e-06,0.000507675,7.375e-05,2.6e-11,1.667e-05,3.342e-06,1.967e-06,0.000454225,,30min
2024-05-29 08:30:00,9.433e-06,0.00052405,7.375e-05,2.6e-11,1.66925e-05,3.342e-06,1.967e-06,0.0004564,,30min
2024-05-29 09:00:00,9.433e-06,0.0005340666666666667,7.375e-05,2.6e-11,1.676e-05,3.342e-06,1.9469999999999997e-06,0.0004429,,30min
2024-05-29 09:30:00,9.433e-06,0.00053305,7.375e-05,2.6e-11,1.682e-05,3.342e-06,1.969e-06,0.000473575,,30min
2024-05-29 10:00:00,9.433e-06,0.0005324,7.375e-05,2.6e-11,1.682e-05,3.342e-06,2.031e-06,0.0004838,,30min
2024-05-29 10:30:00,9.433e-06,0.0005314250000000001,7.375e-05,2.6e-11,1.682e-05,3.342e-06,2.10075e-06,0.0004838,,30min
2024-05-29 11:00:00,9.433e-06,0.0005285,7.375e-05,2.6e-11,1.682e-05,3.983666666666666e-06,2.124e-06,0.0004838,,30min
2024-05-29 11:30:00,9.4975e-06,0.00053275,7.7935e-05,2.65e-11,1.704e-05,5.8125e-06,2.37825e-06,0.0004899,,30min
2024-05-29 12:00:00,9.5385e-06,0.000535,7.933e-05,2.7e-11,1.6074999999999998e-05,6.524999999999999e-06,2.463e-06,0.000496,,30min
2024-05-29 12:30:00,9.545e-06,0.000535,7.933e-05,2.7e-11,1.568e-05,1.0539999999999999e-05,2.463e-06,0.0003937666666666666,,30min
2024-05-29 13:00:00,9.5925e-06,0.0005348,7.93e-05,2.7e-11,1.568e-05,1.428e-05,2.463e-06,0.0004029,,30min
2024-05-29 13:30:00,9.770999999999998e-06,0.0005346,7.927e-05,2.7e-11,1.57025e-05,1.22625e-05,2.463e-06,0.0004029,,30min
2024-05-29 14:00:00,9.657e-06,0.0005346,7.927e-05,2.7e-11,1.577e-05,1.322e-05,2.463e-06,0.00040290000000000004,,30min
2024-05-29 14:30:00,9.657e-06,0.000535,7.927e-05,2.7e-11,1.568e-05,1.385e-05,2.463e-06,0.0004029,,30min
2024-05-29 15:00:00,9.642285714285713e-06,0.0005353,7.925285714285715e-05,2.7e-11,1.5387142857142857e-05,1.2892857142857142e-05,2.463e-06,0.0004031,,30min
2024-05-29 15:30:00,9.599e-06,0.0005366444444444445,7.958e-05,2.6999999999999997e-11,1.3912222222222223e-05,1.3006666666666667e-05,2.4e-06,0.0004043,,30min
2024-05-29 16:00:00,9.5882e-06,0.00053998,8.0095e-05,2.7e-11,1.45e-05,1.3367e-05,2.222e-06,0.00040429999999999996,,30min
2024-05-29 16:30:00,9.594e-06,0.0005399,8.118e-05,2.6999999999999997e-11,1.3995555555555555e-05,1.326e-05,2.222e-06,0.0004043222222222222,,30min
2024-05-29 17:00:00,1.0218e-05,0.0005386333333333333,8.118e-05,2.6999999999999997e-11,1.371111111111111e-05,1.3346666666666665e-05,2.222e-06,0.0004134444444444444,,30min
2024-05-29 17:30:00,1.0935000000000001e-05,0.000538,8.1155e-05,2.7e-11,1.373e-05,1.313e-05,2.222e-06,0.0004158,,30min
2024-05-29 18:00:00,1.1169999999999998e-05,0.000538,8.113e-05,2.7e-11,1.3881666666666666e-05,1.357e-05,2.222e-06,0.00041630000000000004,,30min
2024-05-29 18:30:00,1.1202e-05,0.000538,8.113e-05,2.7e-11,1.37e-05,1.3652e-05,2.222e-06,0.00041640000000000004,,30min
2024-05-29 19:00:00,1.121e-05,0.000538,8.113e-05,2.6999999999999997e-11,1.367111111111111e-05,1.364e-05,2.245111111111111e-06,0.0004164,,30min
2024-05-29 19:30:00,1.121e-05,0.0005381299999999999,8.113e-05,2.7e-11,1.4275e-05,1.382e-05,2.248e-06,0.00039709999999999995,,30min
2024-05-29 20:00:00,1.121e-05,0.0005383,8.113e-05,2.7e-11,1.4673999999999999e-05,1.34e-05,2.248e-06,0.00037956000000000003,,30min
2024-05-29 20:30:00,1.121e-05,0.0005383,8.113e-05,2.6999999999999997e-11,1.4690000000000002e-05,1.334e-05,2.248e-06,0.0003756,,30min
2024-05-29 21:00:00,1.1211999999999999e-05,0.0005383,8.113e-05,2.7e-11,1.469e-05,1.3348e-05,2.248e-06,0.00037612,,30min
2024-05-29 21:30:00,1.1279999999999999e-05,0.0005383111111111111,8.338555555555555e-05,2.6999999999999997e-11,1.5602222222222222e-05,1.371e-05,2.4e-06,0.0003802777777777778,,30min
2024-05-29 22:00:00,1.1492000000000001e-05,0.00053833,8.403e-05,2.7e-11,1.603e-05,1.371e-05,2.419e-06,0.00040508000000000005,,30min
2024-05-29 22:30:00,1.174e-05,0.0005384333333333333,8.403e-05,2.6999999999999997e-11,1.603e-05,1.371e-05,2.419e-06,0.0004175,,30min
2024-05-29 23:00:00,1.174e-05,0.0005385,8.403e-05,2.7e-11,1.603e-05,1.371e-05,2.419e-06,0.0004175,,30min
2024-05-29 23:30:00,1.1828e-05,0.0005385,8.403e-05,2.7e-11,1.603e-05,1.371e-05,2.419e-06,0.0004175,,30min
2024-05-30 00:00:00,1.1873333333333334e-05,0.0005385,8.403e-05,2.6999999999999997e-11,1.6031111111111112e-05,1.371e-05,2.419e-06,0.0004175,,30min
2024-05-30 00:30:00,1.1922e-05,0.0005322,8.403e-05,2.8e-11,1.604e-05,1.401e-05,2.621e-06,0.00044609999999999995,,30min
2024-05-30 01:00:00,1.211e-05,0.0005322555555555556,8.403e-05,2.8e-11,1.604e-05,1.4010000000000001e-05,2.621e-06,0.0004461,,30min
2024-05-30 01:30:00,1.211e-05,0.0005323,8.403e-05,2.8e-11,1.604e-05,1.401e-05,2.621e-06,0.00044609999999999995,,30min
2024-05-30 02:00:00,1.211e-05,0.0005323,8.403e-05,2.8e-11,1.604e-05,1.401e-05,2.621e-06,0.00044609999999999995,,30min
2024-05-30 02:30:00,1.211e-05,0.0005323,9.080333333333333e-05,2.8e-11,1.604e-05,1.421e-05,2.621e-06,0.0004461,,30min
2024-05-30 03:00:00,1.211e-05,0.0005323,9.927e-05,2.8e-11,1.604e-05,1.4459999999999999e-05,2.621e-06,0.00044609999999999995,,30min
2024-05-30 03:30:00,1.211e-05,0.0005323,9.927e-05,2.8e-11,1.604e-05,1.4484e-05,2.621e-06,0.00044609999999999995,,30min
2024-05-30 04:00:00,1.211e-05,0.0005323,9.927e-05,2.8e-11,1.604e-05,1.45e-05,2.621e-06,0.0004461,,30min
2024-05-30 04:30:00,1.211e-05,0.0005323,9.927e-05,2.8e-11,1.6007e-05,1.45e-05,2.621e-06,0.00044609999999999995,,30min
2024-05-30 05:00:00,1.211e-05,0.0005309,9.755888888888889e-05,2.8e-11,1.593e-05,1.4746666666666666e-05,2.621e-06,0.0004461,,30min
2024-05-30 05:30:00,1.2094e-05,0.0005302,9.542e-05,2.8e-11,1.6114000000000002e-05,1.4645000000000001e-05,2.621e-06,0.00044609999999999995,,30min
2024-05-30 06:00:00,1.209e-05,0.0005302,9.542e-05,2.8e-11,1.649e-05,1.4339999999999998e-05,2.621e-06,0.0004461,,30min
2024-05-30 06:30:00,1.209e-05,0.0005302,9.542e-05,2.8e-11,1.5802000000000002e-05,1.4456000000000002e-05,2.621e-06,0.00044609999999999995,,30min
2024-05-30 07:00:00,1.209e-05,0.0005266222222222222,9.463333333333333e-05,2.8e-11,1.563e-05,1.426e-05,2.621e-06,0.0004461,,30min
2024-05-30 07:30:00,1.209e-05,0.00051976,9.424e-05,2.8e-11,1.5554e-05,1.4259999999999999e-05,2.621e-06,0.00044609999999999995,,30min
2024-05-30 08:00:00,1.209e-05,0.0005159,9.737e-05,2.8e-11,1.526e-05,1.426e-05,2.6175e-06,0.0004461,,30min
2024-05-30 08:30:00,1.208e-05,0.00051075,0.000100475,2.8e-11,1.527e-05,1.426e-05,2.614e-06,0.0004461,,30min
2024-05-30 09:00:00,1.208e-05,0.0005053666666666667,0.0001004,2.7999999999999997e-11,1.527e-05,1.426e-05,2.6810000000000003e-06,0.0004461,,30min
2024-05-30 09:30:00,1.2074999999999999e-05,0.0005055249999999999,0.0001004,2.8e-11,1.501e-05,1.4407499999999999e-05,2.81325e-06,0.0004461,,30min
2024-05-30 10:00:00,1.1995e-05,0.000507125,0.0001004,2.725e-11,1.465e-05,1.44e-05,2.808e-06,0.0004467,,30min
2024-05-30 10:30:00,1.197e-05,0.0005108,0.0001004,2.7e-11,1.4649999999999999e-05,1.44e-05,2.8079999999999996e-06,0.0004467,,30min
2024-05-30 11:00:00,1.1972500000000001e-05,0.00051255,0.0001004,2.7e-11,1.465e-05,1.45875e-05,2.808e-06,0.0004467,,30min
2024-05-30 11:30:00,1.1972500000000001e-05,0.000496875,0.0001004,2.7e-11,1.4687500000000001e-05,1.465e-05,2.808e-06,0.0004467,,30min
2024-05-30 12:00:00,1.197e-05,0.0004923,0.0001004,2.7e-11,1.48e-05,1.5070000000000001e-05,2.8079999999999996e-06,0.0004467,,30min
2024-05-30 12:30:00,1.197e-05,0.0004923,0.0001004,2.7e-11,1.48e-05,1.5815e-05,2.808e-06,0.0004613,,30min
2024-05-30 13:00:00,1.191e-05,0.00049245,0.0001004,2.7e-11,1.48e-05,1.602e-05,2.808e-06,0.000460275,,30min
2024-05-30 13:30:00,1.19e-05,0.0004915000000000001,0.0001004,2.7e-11,1.48e-05,1.579e-05,2.8079999999999996e-06,0.00046530000000000003,,30min
2024-05-30 14:00:00,1.2e-05,0.00048709999999999997,9.799e-05,2.7e-11,1.48e-05,1.613e-05,2.8815000000000003e-06,0.0004602,,30min
2024-05-30 14:30:00,1.2e-05,0.00048865,9.558e-05,2.5e-11,1.4885e-05,1.776e-05,2.955e-06,0.0004602,,30min
2024-05-30 15:00:00,1.2e-05,0.0004894,9.558e-05,2.5e-11,1.661e-05,1.862e-05,2.955e-06,0.0004627333333333333,,30min
2024-05-30 15:30:00,1.20075e-05,0.00048875,9.849e-05,2.5e-11,1.661e-05,1.8665000000000002e-05,3.072e-06,0.00047210000000000004,,30min
2024-05-30 16:00:00,1.2045e-05,0.00047425,9.979499999999999e-05,2.5e-11,1.659e-05,1.858e-05,3.111e-06,0.000480425,,30min
2024-05-30 16:30:00,1.205e-05,0.0004614666666666667,9.85e-05,2.5e-11,1.6113333333333334e-05,1.853333333333333e-05,2.977666666666667e-06,0.00048330000000000004,,30min
2024-05-30 17:00:00,1.205e-05,0.000459075,9.711e-05,2.5e-11,1.54e-05,1.07545e-05,2.711e-06,0.0004835,,30min
2024-05-30 17:30:00,1.205e-05,0.00043190000000000004,9.588e-05,2.5e-11,1.40275e-05,6.993e-06,2.711e-06,0.0004835,,30min
2024-05-30 18:00:00,1.205e-05,0.000431,9.588e-05,2.5e-11,1.4313333333333332e-05,8.508333333333333e-06,2.6446666666666664e-06,0.0004835,,30min
2024-05-30 18:30:00,1.2087499999999999e-05,0.00038777500000000003,9.588e-05,2.5e-11,1.43175e-05,1.0296750000000001e-05,2.512e-06,0.000500975,,30min
2024-05-30 19:00:00,1.208e-05,0.0003756,9.174e-05,2.5e-11,1.75625e-05,1.0722500000000001e-05,2.512e-06,0.0005264,,30min
2024-05-30 19:30:00,1.208e-05,0.0003883,8.76e-05,2.5e-11,1.808e-05,1.061e-05,2.512e-06,0.0005264,,30min
2024-05-30 20:00:00,1.211e-05,0.0003956,8.76e-05,2.5e-11,1.923e-05,1.037e-05,2.913e-06,0.0005422,,30min
2024-05-30 20:30:00,1.211e-05,0.00039705000000000003,8.76e-05,2.5e-11,1.97675e-05,1.037e-05,3.6202499999999998e-06,0.0005422,,30min
2024-05-30 21:00:00,1.2107499999999999e-05,0.00040005,8.76e-05,2.5e-11,1.99125e-05,9.914e-06,3.856e-06,0.0005422,,30min
2024-05-30 21:30:00,1.211e-05,0.0004001,8.76e-05,2.5e-11,1.95e-05,9.762e-06,3.798e-06,0.0005441333333333333,,30min
2024-05-30 22:00:00,1.209e-05,0.000399675,8.76e-05,2.5e-11,1.88925e-05,9.6325e-06,3.769e-06,0.000541175,,30min
2024-05-30 22:30:00,1.21e-05,0.0003924,8.76e-05,2.5e-11,1.869e-05,9.64325e-06,3.769e-06,0.0005447,,30min
2024-05-30 23:00:00,1.2100000000000001e-05,0.00039383333333333333,8.76e-05,2.5e-11,1.869e-05,9.414e-06,3.7689999999999994e-06,0.0005447,,30min
2024-05-30 23:30:00,1.207e-05,0.0003936,8.76e-05,2.5e-11,1.869e-05,9.1885e-06,3.24175e-06,0.0005447,,30min
2024-05-31 00:00:00,1.1995e-05,0.00039355,7.39e-05,2.4e-11,1.886e-05,8.885e-06,3.066e-06,0.0005447,,30min
2024-05-31 00:30:00,1.1965000000000001e-05,0.0003935,7.39e-05,2.4e-11,1.886e-05,8.885e-06,2.868e-06,0.0005447,,30min
2024-05-31 01:00:00,1.1973333333333334e-05,0.0003935,7.39e-05,2.4000000000000004e-11,1.886e-05,8.435666666666666e-06,2.67e-06,0.0005447,,30min
2024-05-31 01:30:00,1.198e-05,0.00039355,7.39e-05,2.4e-11,1.886e-05,8.211e-06,2.67e-06,0.0005447,,30min
2024-05-31 02:00:00,1.198e-05,0.00039322500000000003,7.39e-05,2.4e-11,1.93025e-05,8.211e-06,2.67e-06,0.0005447,,30min
2024-05-31 02:30:00,1.1979999999999999e-05,0.0003921,7.39e-05,2.4000000000000004e-11,2.004e-05,8.208e-06,2.67e-06,0.0005447,,30min
2024-05-31 03:00:00,1.198e-05,0.0003921,7.39e-05,2.4e-11,2.004e-05,8.202e-06,2.67e-06,0.0005447,,30min
2024-05-31 03:30:00,1.198e-05,0.0003921,7.39e-05,2.4e-11,2.004e-05,8.202e-06,2.67e-06,0.0005447,,30min
2024-05-31 04:00:00,1.1979999999999999e-05,0.0003921,7.39e-05,2.4000000000000004e-11,2.004e-05,8.202e-06,2.67e-06,0.0005447,,30min
2024-05-31 04:30:00,1.198e-05,0.0003921,7.39e-05,2.4e-11,2.004e-05,8.202e-06,2.67e-06,0.0005447,,30min
2024-05-31 05:00:00,,,,,,,,,,30min
2024-05-31 05:30:00,,,,,,,,,,30min
2024-05-31 06:00:00,1.197e-05,0.0003908,7.661e-05,2.4e-11,2.016e-05,8.462e-06,2.67e-06,0.0005479,,30min
2024-05-31 06:30:00,1.1968571428571429e-05,0.0003908,7.661e-05,2.4e-11,2.0142857142857144e-05,8.462e-06,2.67e-06,0.0005479,,30min
2024-05-31 07:00:00,1.1945e-05,0.00039028749999999997,7.661e-05,2.4e-11,2.02425e-05,8.24025e-06,2.577625e-06,0.0005121,,30min
2024-05-31 07:30:00,1.1898571428571428e-05,0.0003894,7.658142857142858e-05,2.4e-11,2.137e-05,8.300999999999999e-06,2.522e-06,0.0005121,,30min
2024-05-31 08:00:00,1.182e-05,0.0003894,7.656e-05,2.4e-11,2.137e-05,8.431e-06,2.522e-06,0.0005121,,30min
2024-05-31 08:30:00,1.1794285714285716e-05,0.00038962857142857144,7.656e-05,2.4e-11,2.137e-05,8.431e-06,2.4699999999999996e-06,0.0005121,,30min
2024-05-31 09:00:00,1.1790000000000002e-05,0.00039071428571428574,7.656e-05,2.4e-11,2.137e-05,8.431e-06,2.4699999999999996e-06,0.0005079857142857143,,30min
2024-05-31 09:30:00,1.1824285714285714e-05,0.0003908,7.656e-05,2.4e-11,2.137e-05,8.431e-06,2.4699999999999996e-06,0.000513,,30min
2024-05-31 10:00:00,1.183e-05,0.0003908,7.656e-05,2.4e-11,2.3047142857142858e-05,8.431e-06,2.4699999999999996e-06,0.0005071714285714285,,30min
2024-05-31 10:30:00,1.183e-05,0.0003908625,7.617999999999999e-05,2.4e-11,2.345e-05,8.449999999999999e-06,2.47e-06,0.000490175,,30min
2024-05-31 11:00:00,1.183e-05,0.0003909,7.58e-05,2.4e-11,2.345e-05,8.469e-06,2.4699999999999996e-06,0.0005015,,30min
2024-05-31 11:30:00,1.1882857142857143e-05,0.0003909,7.58e-05,2.4e-11,2.345e-05,9.010714285714286e-06,2.4699999999999996e-06,0.0005015,,30min
2024-05-31 12:00:00,1.1881428571428571e-05,0.00039101428571428575,7.58e-05,2.4e-11,2.345e-05,9.101000000000001e-06,2.4699999999999996e-06,0.0005015,,30min
2024-05-31 12:30:00,1.186e-05,0.0003913,7.58e-05,2.4e-11,2.345e-05,9.101e-06,2.547875e-06,0.0005015,,30min
2024-05-31 13:00:00,1.1848571428571428e-05,0.0003893142857142857,7.58e-05,2.4e-11,2.345e-05,9.101000000000001e-06,2.559e-06,0.0005015,,30min
2024-05-31 13:30:00,1.184e-05,0.000369775,7.58e-05,2.4e-11,2.397e-05,9.197e-06,2.559e-06,0.0005015,,30min
2024-05-31 14:00:00,1.184e-05,0.000371,7.58e-05,2.4000000000000004e-11,2.41e-05,9.221e-06,2.684e-06,0.0005015,,30min
2024-05-31 14:30:00,1.184e-05,0.000371,7.58e-05,2.4e-11,2.41e-05,8.301222222222224e-06,3.567e-06,0.0004903,,30min
2024-05-31 15:00:00,1.184e-05,0.00037082500000000003,7.59875e-05,2.4e-11,2.41e-05,7.76175e-06,5.08375e-06,0.0004783125,,30min
2024-05-31 15:30:00,1.184e-05,0.0003702111111111111,7.628333333333334e-05,2.4e-11,2.3583333333333335e-05,8.363222222222223e-06,4.809444444444445e-06,0.00047980000000000006,,30min
2024-05-31 16:00:00,1.184e-05,0.0003702,7.665e-05,2.4e-11,2.317e-05,8.768e-06,4.774e-06,0.00047980000000000006,,30min
2024-05-31 16:30:00,1.184e-05,0.0003757222222222222,7.665e-05,2.4e-11,2.317e-05,8.768e-06,4.774e-06,0.00047980000000000006,,30min
2024-05-31 17:00:00,1.184e-05,0.00037734444444444446,7.665e-05,2.4e-11,2.317e-05,8.772444444444445e-06,4.774e-06,0.00048550000000000004,,30min
2024-05-31 17:30:00,1.1836666666666666e-05,0.0003775,7.665e-05,2.4e-11,2.3136666666666668e-05,8.831444444444444e-06,4.774e-06,0.00048550000000000004,,30min
2024-05-31 18:00:00,,,,,,,,,,30min
2024-05-31 18:30:00,,,,,,,,,,30min
2024-05-31 19:00:00,,,,,,,,,,30min
2024-05-31 19:30:00,,,,,,,,,,30min
2024-05-31 20:00:00,1.156625e-05,0.00037365,7.822e-05,2.4e-11,2.3465e-05,8.427625e-06,4.21925e-06,0.00053575,,30min
2024-05-31 20:30:00,1.156e-05,0.0003736222222222222,7.822e-05,2.4e-11,2.2644444444444445e-05,8.39888888888889e-06,3.962e-06,0.0005432777777777778,,30min
2024-05-31 21:00:00,1.156e-05,0.0003736,7.822e-05,2.4e-11,2.262e-05,8.38711111111111e-06,3.962e-06,0.0005431888888888889,,30min
2024-05-31 21:30:00,1.1555e-05,0.0003736,7.822e-05,2.3666666666666666e-11,2.1095e-05,8.234000000000001e-06,3.962e-06,0.0005422666666666667,8.534e-06,30min
2024-05-31 22:00:00,1.1470000000000002e-05,0.0003737666666666667,7.500666666666666e-05,2.3e-11,1.957e-05,7.932e-06,3.7050000000000005e-06,0.000507,1.823e-05,30min
2024-05-31 22:30:00,1.1470000000000002e-05,0.0003759,7.34e-05,2.3e-11,1.9303333333333335e-05,7.933e-06,3.7793333333333334e-06,0.000507,1.8226666666666666e-05,30min
2024-05-31 23:00:00,1.1470000000000002e-05,0.0003758,7.266e-05,2.3e-11,1.915e-05,7.933e-06,3.77e-06,0.000507,1.583e-05,30min
2024-05-31 23:30:00,1.145e-05,0.0003758,7.266e-05,2.3e-11,1.915e-05,7.933e-06,3.77e-06,0.000507,1.3756666666666668e-05,30min
2024-06-01 00:00:00,1.144e-05,0.0003758,7.266e-05,2.3e-11,1.915e-05,7.9125e-06,3.77e-06,0.000507,1.388e-05,30min
2024-06-01 00:30:00,1.142e-05,0.0003758,7.266e-05,2.3e-11,1.915e-05,7.853e-06,3.77e-06,0.000507,1.3880000000000001e-05,30min
2024-06-01 01:00:00,1.142e-05,0.0003758,7.266e-05,2.3e-11,1.915e-05,7.853e-06,3.77e-06,0.000507,1.506e-05,30min
2024-06-01 01:30:00,1.142e-05,0.0003758,7.266e-05,2.3e-11,1.915e-05,7.853e-06,3.77e-06,0.000507,1.565e-05,30min
2024-06-01 02:00:00,,,,,,,,,,30min
2024-06-01 02:30:00,,,,,,,,,,30min
2024-06-01 03:00:00,,,,,,,,,,30min
2024-06-01 03:30:00,,,,,,,,,,30min
2024-06-01 04:00:00,,,,,,,,,,30min
2024-06-01 04:30:00,,,,,,,,,,30min
2024-06-01 05:00:00,,,,,,,,,,30min
2024-06-01 05:30:00,,,,,,,,,,30min
2024-06-01 06:00:00,,,,,,,,,,30min
2024-06-01 06:30:00,1.143e-05,0.0003706,7.293e-05,2.3e-11,2.038e-05,8.28e-06,3.77e-06,0.000507,1.862e-05,30min
2024-06-01 07:00:00,1.142e-05,0.00037068,7.293e-05,2.3e-11,2.038e-05,8.28e-06,3.896e-06,0.000507,1.829e-05,30min
2024-06-01 07:30:00,,,,,,,,,,30min
2024-06-01 08:00:00,,,,,,,,,,30min
2024-06-01 08:30:00,1.115e-05,0.0003526,7.288e-05,2.3e-11,1.955e-05,8.394499999999999e-06,4.061e-06,0.000507,1.822e-05,30min
2024-06-01 09:00:00,1.115e-05,0.0003497,7.288e-05,2.3e-11,1.955e-05,8.509e-06,4.061e-06,0.000507,1.822e-05,30min
2024-06-01 09:30:00,1.115e-05,0.0003468,7.288e-05,2.3e-11,1.955e-05,8.509e-06,4.061e-06,0.000507,1.9583333333333333e-05,30min
2024-06-01 10:00:00,1.115e-05,0.0003462,7.288e-05,2.3e-11,1.955e-05,8.509e-06,4.061e-06,0.0005132,2.0146666666666665e-05,30min
2024-06-01 10:30:00,1.115e-05,0.00034423333333333337,7.288e-05,2.3e-11,1.917e-05,8.509e-06,4.025e-06,0.0005235999999999999,2.159e-05,30min
2024-06-01 11:00:00,1.115e-05,0.0003436,7.263e-05,2.3e-11,1.917e-05,8.509e-06,4.025e-06,0.00052085,2.216e-05,30min
2024-06-01 11:30:00,1.115e-05,0.00034360000000000006,7.263e-05,2.3e-11,1.917e-05,8.509e-06,4.025e-06,0.0005129,2.2599999999999997e-05,30min
2024-06-01 12:00:00,1.115e-05,0.0003461,7.263e-05,2.3e-11,1.917e-05,8.509e-06,4.025e-06,0.0005129,2.2520000000000005e-05,30min
2024-06-01 12:30:00,1.115e-05,0.0003461,7.263e-05,2.3e-11,1.917e-05,8.434333333333333e-06,4.025e-06,0.0005149666666666667,2.2520000000000005e-05,30min
2024-06-01 13:00:00,1.115e-05,0.00034460000000000003,7.263e-05,2.3e-11,1.917e-05,8.285e-06,4.025e-06,0.0005191,2.206666666666667e-05,30min
2024-06-01 13:30:00,1.115e-05,0.0003456,7.263e-05,2.3e-11,1.917e-05,8.285e-06,4.025e-06,0.0005191,2.1160000000000004e-05,30min
2024-06-01 14:00:00,1.115e-05,0.0003456,7.263e-05,2.3e-11,1.917e-05,8.285e-06,4.025e-06,0.0005191,2.1160000000000004e-05,30min
2024-06-01 14:30:00,1.116e-05,0.0003456,7.263e-05,2.3e-11,1.917e-05,8.285e-06,4.025e-06,0.0005191,2.116e-05,30min
2024-06-01 15:00:00,,,,,,,,,,30min
2024-06-01 15:30:00,1.116e-05,0.0003463,7.263e-05,2.3e-11,1.917e-05,8.172e-06,4.025e-06,0.0005191,2.092e-05,30min
2024-06-01 16:00:00,1.116e-05,0.00034638000000000003,7.263e-05,2.3e-11,1.917e-05,8.172e-06,4.025e-06,0.0005095,2.092e-05,30min
2024-06-01 16:30:00,1.116e-05,0.0003498,7.263e-05,2.3e-11,1.917e-05,8.172e-06,4.025e-06,0.0005095,2.0378333333333334e-05,30min
2024-06-01 17:00:00,1.116e-05,0.0003663,7.263e-05,2.3e-11,1.917e-05,8.172e-06,4.025e-06,0.0005095,2.027e-05,30min
2024-06-01 17:30:00,1.1113333333333334e-05,0.00038199999999999996,7.263e-05,2.3e-11,1.917e-05,8.297333333333333e-06,4.025e-06,0.0005095,2.027e-05,30min
2024-06-01 18:00:00,1.113e-05,0.0003858,7.263e-05,2.3e-11,1.917e-05,8.4112e-06,4.0274e-06,0.0005095,2.0660000000000002e-05,30min
2024-06-01 18:30:00,1.1130000000000002e-05,0.0003858,7.274333333333333e-05,2.3e-11,1.917e-05,8.424e-06,4.029e-06,0.0005095,2.092e-05,30min
2024-06-01 19:00:00,1.113e-05,0.000386525,7.28e-05,2.3e-11,1.917e-05,8.41475e-06,4.029e-06,0.0005095,2.092e-05,30min
2024-06-01 19:30:00,1.113e-05,0.0003887,7.28e-05,2.3e-11,1.9146666666666667e-05,8.42e-06,4.029e-06,0.0005095,2.163e-05,30min
2024-06-01 20:00:00,1.1125e-05,0.0003886,7.28e-05,2.3e-11,1.914e-05,8.42e-06,4.029e-06,0.0005074,2.2002499999999998e-05,30min
2024-06-01 20:30:00,,,,,,,,,,30min
2024-06-01 21:00:00,,,,,,,,,,30min
2024-06-01 21:30:00,1.113e-05,0.0004556,7.32e-05,2.3e-11,1.914e-05,9.506e-06,4.029e-06,0.0005067,2.222e-05,30min
2024-06-01 22:00:00,1.113e-05,0.00045557777777777776,7.307e-05,2.3e-11,1.914e-05,9.11088888888889e-06,4.019777777777777e-06,0.0005067,2.541222222222222e-05,30min
2024-06-01 22:30:00,1.113e-05,0.0004555,7.307e-05,2.3e-11,1.914e-05,7.796e-06,4.0475e-06,0.0005079,2.867e-05,30min
2024-06-01 23:00:00,1.113e-05,0.0004563,7.307e-05,2.3e-11,1.961e-05,7.796e-06,4.059e-06,0.0005083,2.7685e-05,30min
2024-06-01 23:30:00,1.113e-05,0.00045922000000000004,7.307e-05,2.3e-11,1.961e-05,7.796e-06,4.059e-06,0.0005083,2.694e-05,30min
2024-06-02 00:00:00,1.113e-05,0.00046630000000000006,7.307e-05,2.3e-11,1.961e-05,7.7996e-06,4.059e-06,0.0005083,2.6234e-05,30min
2024-06-02 00:30:00,1.1130000000000002e-05,0.0004666333333333333,7.307e-05,2.3e-11,1.938e-05,7.805e-06,4.059e-06,0.00050905,2.4826666666666667e-05,30min
2024-06-02 01:00:00,1.113e-05,0.0004668,7.307e-05,2.3e-11,1.938e-05,7.805e-06,4.059e-06,0.0005092,2.358e-05,30min
